1,RandomHusPlayer,Human,1,Human,59,game00001.log,
800,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game00800.log,
801,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00801.log,
802,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00802.log,
803,260549558,RandomHusPlayer,0,260549558,52,game00803.log,
804,260549558,RandomHusPlayer,0,260549558,40,game00804.log,
805,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00805.log,
806,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game00806.log,
807,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00807.log,
808,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game00808.log,
809,260549558,RandomHusPlayer,0,260549558,54,game00809.log,
810,260549558,RandomHusPlayer,0,260549558,42,game00810.log,
811,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00811.log,
812,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game00812.log,
813,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00813.log,
814,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00814.log,
815,260549558,RandomHusPlayer,0,260549558,43,game00815.log,
816,260549558,RandomHusPlayer,0,260549558,44,game00816.log,
817,260549558,RandomHusPlayer,0,260549558,27,game00817.log,
818,260549558,RandomHusPlayer,0,260549558,34,game00818.log,
819,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00819.log,
820,260549558,RandomHusPlayer,0,260549558,22,game00820.log,
821,260549558,RandomHusPlayer,0,260549558,44,game00821.log,
822,260549558,RandomHusPlayer,0,260549558,35,game00822.log,
823,260549558,RandomHusPlayer,0,260549558,40,game00823.log,
824,260549558,RandomHusPlayer,0,260549558,33,game00824.log,
825,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game00825.log,
826,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00826.log,
827,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00827.log,
828,260549558,RandomHusPlayer,0,260549558,34,game00828.log,
829,260549558,RandomHusPlayer,0,260549558,34,game00829.log,
830,260549558,RandomHusPlayer,0,260549558,79,game00830.log,
831,260549558,RandomHusPlayer,0,260549558,67,game00831.log,
832,260549558,RandomHusPlayer,0,260549558,29,game00832.log,
833,260549558,RandomHusPlayer,0,260549558,32,game00833.log,
834,260549558,RandomHusPlayer,0,260549558,36,game00834.log,
835,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game00835.log,
836,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00836.log,
837,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game00837.log,
838,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game00838.log,
839,260549558,RandomHusPlayer,0,260549558,48,game00839.log,
840,260549558,RandomHusPlayer,0,260549558,46,game00840.log,
841,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game00841.log,
842,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game00842.log,
843,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00843.log,
844,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00844.log,
845,260549558,RandomHusPlayer,0,260549558,52,game00845.log,
846,260549558,RandomHusPlayer,0,260549558,40,game00846.log,
847,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00847.log,
848,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game00848.log,
849,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00849.log,
850,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game00850.log,
851,260549558,RandomHusPlayer,0,260549558,54,game00851.log,
852,260549558,RandomHusPlayer,0,260549558,42,game00852.log,
853,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00853.log,
854,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game00854.log,
855,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00855.log,
856,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00856.log,
857,260549558,RandomHusPlayer,0,260549558,43,game00857.log,
858,260549558,RandomHusPlayer,0,260549558,44,game00858.log,
859,260549558,RandomHusPlayer,0,260549558,27,game00859.log,
860,260549558,RandomHusPlayer,0,260549558,34,game00860.log,
861,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00861.log,
862,260549558,RandomHusPlayer,0,260549558,22,game00862.log,
863,260549558,RandomHusPlayer,0,260549558,44,game00863.log,
864,260549558,RandomHusPlayer,0,260549558,35,game00864.log,
865,260549558,RandomHusPlayer,0,260549558,40,game00865.log,
866,260549558,RandomHusPlayer,0,260549558,33,game00866.log,
867,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game00867.log,
868,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00868.log,
869,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00869.log,
870,260549558,RandomHusPlayer,0,260549558,34,game00870.log,
871,260549558,RandomHusPlayer,0,260549558,34,game00871.log,
872,260549558,RandomHusPlayer,0,260549558,79,game00872.log,
873,260549558,RandomHusPlayer,0,260549558,67,game00873.log,
874,260549558,RandomHusPlayer,0,260549558,29,game00874.log,
875,260549558,RandomHusPlayer,0,260549558,32,game00875.log,
876,260549558,RandomHusPlayer,0,260549558,36,game00876.log,
877,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game00877.log,
878,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00878.log,
879,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game00879.log,
880,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game00880.log,
881,260549558,RandomHusPlayer,0,260549558,48,game00881.log,
882,260549558,RandomHusPlayer,0,260549558,46,game00882.log,
883,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game00883.log,
884,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game00884.log,
885,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00885.log,
886,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00886.log,
887,260549558,RandomHusPlayer,0,260549558,52,game00887.log,
888,260549558,RandomHusPlayer,0,260549558,40,game00888.log,
889,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00889.log,
890,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game00890.log,
891,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00891.log,
892,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game00892.log,
893,260549558,RandomHusPlayer,0,260549558,54,game00893.log,
894,260549558,RandomHusPlayer,0,260549558,42,game00894.log,
895,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00895.log,
896,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game00896.log,
897,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00897.log,
898,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00898.log,
899,260549558,RandomHusPlayer,0,260549558,43,game00899.log,
900,260549558,RandomHusPlayer,0,260549558,44,game00900.log,
901,260549558,RandomHusPlayer,0,260549558,27,game00901.log,
902,260549558,RandomHusPlayer,0,260549558,34,game00902.log,
903,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00903.log,
904,260549558,RandomHusPlayer,0,260549558,22,game00904.log,
905,260549558,RandomHusPlayer,0,260549558,44,game00905.log,
906,260549558,RandomHusPlayer,0,260549558,35,game00906.log,
907,260549558,RandomHusPlayer,0,260549558,40,game00907.log,
908,260549558,RandomHusPlayer,0,260549558,33,game00908.log,
909,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game00909.log,
910,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00910.log,
911,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00911.log,
912,260549558,RandomHusPlayer,0,260549558,34,game00912.log,
913,260549558,RandomHusPlayer,0,260549558,34,game00913.log,
914,260549558,RandomHusPlayer,0,260549558,79,game00914.log,
915,260549558,RandomHusPlayer,0,260549558,67,game00915.log,
916,260549558,RandomHusPlayer,0,260549558,29,game00916.log,
917,260549558,RandomHusPlayer,0,260549558,32,game00917.log,
918,260549558,RandomHusPlayer,0,260549558,36,game00918.log,
919,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game00919.log,
920,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00920.log,
921,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game00921.log,
922,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game00922.log,
923,260549558,RandomHusPlayer,0,260549558,48,game00923.log,
924,260549558,RandomHusPlayer,0,260549558,46,game00924.log,
925,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game00925.log,
926,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game00926.log,
927,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00927.log,
928,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00928.log,
929,RandomHusPlayer,260549558,0,RandomHusPlayer,65,game00929.log,
930,260549558,RandomHusPlayer,0,260549558,40,game00930.log,
931,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00931.log,
932,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game00932.log,
933,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00933.log,
934,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game00934.log,
935,260549558,RandomHusPlayer,0,260549558,54,game00935.log,
936,260549558,RandomHusPlayer,0,260549558,42,game00936.log,
937,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00937.log,
938,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game00938.log,
939,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00939.log,
940,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00940.log,
941,RandomHusPlayer,260549558,1,260549558,51,game00941.log,
942,260549558,RandomHusPlayer,0,260549558,44,game00942.log,
943,260549558,RandomHusPlayer,0,260549558,27,game00943.log,
944,RandomHusPlayer,260549558,1,260549558,23,game00944.log,
945,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00945.log,
946,RandomHusPlayer,260549558,1,260549558,33,game00946.log,
947,260549558,RandomHusPlayer,0,260549558,44,game00947.log,
948,260549558,RandomHusPlayer,0,260549558,35,game00948.log,
949,260549558,RandomHusPlayer,0,260549558,40,game00949.log,
950,260549558,RandomHusPlayer,0,260549558,33,game00950.log,
951,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game00951.log,
952,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00952.log,
953,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00953.log,
954,RandomHusPlayer,260549558,1,260549558,34,game00954.log,
955,260549558,RandomHusPlayer,0,260549558,34,game00955.log,
956,260549558,RandomHusPlayer,0,260549558,79,game00956.log,
957,260549558,RandomHusPlayer,0,260549558,67,game00957.log,
958,260549558,RandomHusPlayer,0,260549558,29,game00958.log,
959,260549558,RandomHusPlayer,0,260549558,32,game00959.log,
960,260549558,RandomHusPlayer,0,260549558,36,game00960.log,
961,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game00961.log,
962,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00962.log,
963,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game00963.log,
964,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game00964.log,
965,RandomHusPlayer,260549558,0,RandomHusPlayer,65,game00965.log,
966,260549558,RandomHusPlayer,0,260549558,46,game00966.log,
967,RandomHusPlayer,260549558,0,RandomHusPlayer,26,game00967.log,
968,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game00968.log,
969,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00969.log,
970,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00970.log,
971,260549558,RandomHusPlayer,0,260549558,52,game00971.log,
972,RandomHusPlayer,260549558,0,RandomHusPlayer,61,game00972.log,
973,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00973.log,
974,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game00974.log,
975,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00975.log,
976,RandomHusPlayer,260549558,0,RandomHusPlayer,31,game00976.log,
977,260549558,RandomHusPlayer,0,260549558,54,game00977.log,
978,260549558,RandomHusPlayer,0,260549558,42,game00978.log,
979,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game00979.log,
980,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game00980.log,
981,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00981.log,
982,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00982.log,
983,260549558,RandomHusPlayer,0,260549558,43,game00983.log,
984,260549558,RandomHusPlayer,0,260549558,44,game00984.log,
985,260549558,RandomHusPlayer,0,260549558,27,game00985.log,
986,260549558,RandomHusPlayer,0,260549558,34,game00986.log,
987,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game00987.log,
988,260549558,RandomHusPlayer,0,260549558,22,game00988.log,
989,260549558,RandomHusPlayer,0,260549558,44,game00989.log,
990,260549558,RandomHusPlayer,0,260549558,35,game00990.log,
991,260549558,RandomHusPlayer,0,260549558,40,game00991.log,
992,260549558,RandomHusPlayer,0,260549558,33,game00992.log,
993,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game00993.log,
994,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game00994.log,
995,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game00995.log,
996,260549558,RandomHusPlayer,0,260549558,34,game00996.log,
997,260549558,RandomHusPlayer,0,260549558,34,game00997.log,
998,260549558,RandomHusPlayer,0,260549558,79,game00998.log,
999,260549558,RandomHusPlayer,0,260549558,67,game00999.log,
1000,260549558,RandomHusPlayer,0,260549558,29,game01000.log,
1001,260549558,RandomHusPlayer,0,260549558,32,game01001.log,
1002,260549558,RandomHusPlayer,0,260549558,36,game01002.log,
1003,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game01003.log,
1004,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01004.log,
1005,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game01005.log,
1006,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game01006.log,
1007,260549558,RandomHusPlayer,0,260549558,48,game01007.log,
1008,260549558,RandomHusPlayer,0,260549558,46,game01008.log,
1009,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game01009.log,
1010,RandomHusPlayer,260549558,1,260549558,41,game01010.log,
1011,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01011.log,
1012,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01012.log,
1013,260549558,RandomHusPlayer,0,260549558,52,game01013.log,
1014,260549558,RandomHusPlayer,0,260549558,40,game01014.log,
1015,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01015.log,
1016,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game01016.log,
1017,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01017.log,
1018,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game01018.log,
1019,260549558,RandomHusPlayer,0,260549558,54,game01019.log,
1020,RandomHusPlayer,260549558,1,260549558,48,game01020.log,
1021,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01021.log,
1022,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game01022.log,
1023,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01023.log,
1024,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01024.log,
1025,260549558,RandomHusPlayer,0,260549558,43,game01025.log,
1026,260549558,RandomHusPlayer,0,260549558,44,game01026.log,
1027,260549558,RandomHusPlayer,0,260549558,27,game01027.log,
1028,260549558,RandomHusPlayer,0,260549558,34,game01028.log,
1029,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01029.log,
1030,260549558,RandomHusPlayer,0,260549558,22,game01030.log,
1031,260549558,RandomHusPlayer,0,260549558,44,game01031.log,
1032,260549558,RandomHusPlayer,0,260549558,35,game01032.log,
1033,260549558,RandomHusPlayer,0,260549558,40,game01033.log,
1034,260549558,RandomHusPlayer,0,260549558,33,game01034.log,
1035,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game01035.log,
1036,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01036.log,
1037,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01037.log,
1038,RandomHusPlayer,260549558,1,260549558,34,game01038.log,
1039,260549558,RandomHusPlayer,0,260549558,34,game01039.log,
1040,260549558,RandomHusPlayer,0,260549558,79,game01040.log,
1041,RandomHusPlayer,260549558,1,260549558,51,game01041.log,
1042,260549558,RandomHusPlayer,0,260549558,29,game01042.log,
1043,RandomHusPlayer,260549558,0,RandomHusPlayer,16,game01043.log,
1044,260549558,RandomHusPlayer,0,260549558,36,game01044.log,
1045,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game01045.log,
1046,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01046.log,
1047,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game01047.log,
1048,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game01048.log,
1049,260549558,RandomHusPlayer,0,260549558,48,game01049.log,
1050,260549558,RandomHusPlayer,0,260549558,46,game01050.log,
1051,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game01051.log,
1052,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game01052.log,
1053,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01053.log,
1054,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01054.log,
1055,260549558,RandomHusPlayer,0,260549558,52,game01055.log,
1056,260549558,RandomHusPlayer,0,260549558,40,game01056.log,
1057,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01057.log,
1058,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game01058.log,
1059,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01059.log,
1060,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game01060.log,
1061,260549558,RandomHusPlayer,0,260549558,54,game01061.log,
1062,260549558,RandomHusPlayer,0,260549558,42,game01062.log,
1063,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01063.log,
1064,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game01064.log,
1065,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01065.log,
1066,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01066.log,
1067,260549558,RandomHusPlayer,0,260549558,43,game01067.log,
1068,260549558,RandomHusPlayer,0,260549558,44,game01068.log,
1069,260549558,RandomHusPlayer,0,260549558,27,game01069.log,
1070,260549558,RandomHusPlayer,0,260549558,34,game01070.log,
1071,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01071.log,
1072,260549558,RandomHusPlayer,0,260549558,22,game01072.log,
1073,260549558,RandomHusPlayer,0,260549558,44,game01073.log,
1074,260549558,RandomHusPlayer,0,260549558,35,game01074.log,
1075,260549558,RandomHusPlayer,0,260549558,40,game01075.log,
1076,260549558,RandomHusPlayer,0,260549558,33,game01076.log,
1077,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game01077.log,
1078,RandomHusPlayer,260549558,0,RandomHusPlayer,43,game01078.log,
1079,RandomHusPlayer,260549558,1,260549558,44,game01079.log,
1080,260549558,RandomHusPlayer,0,260549558,34,game01080.log,
1081,260549558,RandomHusPlayer,0,260549558,34,game01081.log,
1082,260549558,RandomHusPlayer,0,260549558,79,game01082.log,
1083,260549558,RandomHusPlayer,0,260549558,67,game01083.log,
1084,RandomHusPlayer,260549558,1,260549558,34,game01084.log,
1085,260549558,RandomHusPlayer,0,260549558,32,game01085.log,
1086,260549558,RandomHusPlayer,0,260549558,36,game01086.log,
1087,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game01087.log,
1088,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01088.log,
1089,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game01089.log,
1090,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game01090.log,
1091,260549558,RandomHusPlayer,0,260549558,48,game01091.log,
1092,260549558,RandomHusPlayer,0,260549558,46,game01092.log,
1093,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game01093.log,
1094,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game01094.log,
1095,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01095.log,
1096,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01096.log,
1097,260549558,RandomHusPlayer,0,260549558,52,game01097.log,
1098,260549558,RandomHusPlayer,0,260549558,40,game01098.log,
1099,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01099.log,
1100,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game01100.log,
1101,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01101.log,
1102,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game01102.log,
1103,260549558,RandomHusPlayer,0,260549558,54,game01103.log,
1104,260549558,RandomHusPlayer,0,260549558,42,game01104.log,
1105,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01105.log,
1106,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game01106.log,
1107,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01107.log,
1108,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01108.log,
1109,260549558,RandomHusPlayer,0,260549558,43,game01109.log,
1110,260549558,RandomHusPlayer,0,260549558,44,game01110.log,
1111,260549558,RandomHusPlayer,0,260549558,27,game01111.log,
1112,260549558,RandomHusPlayer,0,260549558,34,game01112.log,
1113,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01113.log,
1114,260549558,RandomHusPlayer,0,260549558,22,game01114.log,
1115,260549558,RandomHusPlayer,0,260549558,44,game01115.log,
1116,260549558,RandomHusPlayer,0,260549558,35,game01116.log,
1117,260549558,RandomHusPlayer,0,260549558,40,game01117.log,
1118,260549558,RandomHusPlayer,0,260549558,33,game01118.log,
1119,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game01119.log,
1120,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01120.log,
1121,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01121.log,
1122,260549558,RandomHusPlayer,0,260549558,34,game01122.log,
1123,260549558,RandomHusPlayer,0,260549558,34,game01123.log,
1124,260549558,RandomHusPlayer,0,260549558,79,game01124.log,
1125,260549558,RandomHusPlayer,0,260549558,67,game01125.log,
1126,260549558,RandomHusPlayer,0,260549558,29,game01126.log,
1127,260549558,RandomHusPlayer,0,260549558,32,game01127.log,
1128,260549558,RandomHusPlayer,0,260549558,36,game01128.log,
1129,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game01129.log,
1130,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01130.log,
1131,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game01131.log,
1132,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game01132.log,
1133,260549558,RandomHusPlayer,0,260549558,48,game01133.log,
1134,260549558,RandomHusPlayer,0,260549558,46,game01134.log,
1135,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game01135.log,
1136,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game01136.log,
1137,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01137.log,
1138,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01138.log,
1139,260549558,RandomHusPlayer,0,260549558,52,game01139.log,
1140,260549558,RandomHusPlayer,0,260549558,40,game01140.log,
1141,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01141.log,
1142,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game01142.log,
1143,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01143.log,
1144,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game01144.log,
1145,260549558,RandomHusPlayer,0,260549558,54,game01145.log,
1146,260549558,RandomHusPlayer,0,260549558,42,game01146.log,
1147,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01147.log,
1148,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game01148.log,
1149,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01149.log,
1150,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01150.log,
1151,260549558,RandomHusPlayer,0,260549558,43,game01151.log,
1152,260549558,RandomHusPlayer,0,260549558,44,game01152.log,
1153,260549558,RandomHusPlayer,0,260549558,27,game01153.log,
1154,260549558,RandomHusPlayer,0,260549558,34,game01154.log,
1155,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01155.log,
1156,260549558,RandomHusPlayer,0,260549558,22,game01156.log,
1157,260549558,RandomHusPlayer,0,260549558,44,game01157.log,
1158,260549558,RandomHusPlayer,0,260549558,35,game01158.log,
1159,260549558,RandomHusPlayer,0,260549558,40,game01159.log,
1160,260549558,RandomHusPlayer,0,260549558,33,game01160.log,
1161,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game01161.log,
1162,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01162.log,
1163,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01163.log,
1164,260549558,RandomHusPlayer,0,260549558,34,game01164.log,
1165,260549558,RandomHusPlayer,0,260549558,34,game01165.log,
1166,260549558,RandomHusPlayer,0,260549558,79,game01166.log,
1167,260549558,RandomHusPlayer,0,260549558,67,game01167.log,
1168,260549558,RandomHusPlayer,0,260549558,29,game01168.log,
1169,260549558,RandomHusPlayer,0,260549558,32,game01169.log,
1170,260549558,RandomHusPlayer,0,260549558,36,game01170.log,
1171,260549558,RandomHusPlayer,1,RandomHusPlayer,42,game01171.log,
1172,260549558,RandomHusPlayer,1,RandomHusPlayer,44,game01172.log,
1173,260549558,RandomHusPlayer,1,RandomHusPlayer,26,game01173.log,
1174,260549558,RandomHusPlayer,1,RandomHusPlayer,40,game01174.log,
1175,260549558,RandomHusPlayer,0,260549558,48,game01175.log,
1176,260549558,RandomHusPlayer,0,260549558,46,game01176.log,
1177,260549558,RandomHusPlayer,1,RandomHusPlayer,102,game01177.log,
1178,260549558,RandomHusPlayer,1,RandomHusPlayer,32,game01178.log,
1179,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01179.log,
1180,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01180.log,
1181,260549558,RandomHusPlayer,0,260549558,52,game01181.log,
1182,260549558,RandomHusPlayer,0,260549558,40,game01182.log,
1183,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01183.log,
1184,260549558,RandomHusPlayer,1,RandomHusPlayer,34,game01184.log,
1185,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01185.log,
1186,260549558,RandomHusPlayer,1,RandomHusPlayer,45,game01186.log,
1187,260549558,RandomHusPlayer,0,260549558,54,game01187.log,
1188,260549558,RandomHusPlayer,0,260549558,42,game01188.log,
1189,260549558,RandomHusPlayer,1,RandomHusPlayer,36,game01189.log,
1190,260549558,RandomHusPlayer,1,RandomHusPlayer,35,game01190.log,
1191,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01191.log,
1192,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01192.log,
1193,260549558,RandomHusPlayer,0,260549558,43,game01193.log,
1194,260549558,RandomHusPlayer,0,260549558,44,game01194.log,
1195,260549558,RandomHusPlayer,0,260549558,27,game01195.log,
1196,260549558,RandomHusPlayer,0,260549558,34,game01196.log,
1197,260549558,RandomHusPlayer,1,RandomHusPlayer,28,game01197.log,
1198,260549558,RandomHusPlayer,0,260549558,22,game01198.log,
1199,260549558,RandomHusPlayer,0,260549558,44,game01199.log,
1200,260549558,RandomHusPlayer,0,260549558,35,game01200.log,
1201,260549558,RandomHusPlayer,0,260549558,40,game01201.log,
1202,260549558,RandomHusPlayer,0,260549558,33,game01202.log,
1203,260549558,RandomHusPlayer,1,RandomHusPlayer,58,game01203.log,
1204,260549558,RandomHusPlayer,1,RandomHusPlayer,50,game01204.log,
